date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2020-06-30,52.6152,15.5263,64.034,-20.6535,-3.7493,92.1398,26.8448,5.1587,12.8559,-68.805,,,,31.8377,-20.1695,42.2117,,,-27.1534,89.6,-1854.4248,-24.4772,-63.7232,-21.5909,-49.8495,-22.6728,-78.5146,-27.5956,55.1746,960.4651,24.3033,-39.3821,49.504,104.2373,-16.2596,192.126,66.7838,263.764,117.32,-42.4772
2020-09-30,9.6831,38.292,-47.5602,-1.7278,15.9527,-26.097,17.453,-29.6256,57.2572,53.0769,,,,31.8377,349.8078,42.2117,,,-27.1534,9.0183,-60.7015,-57.1268,-63.7232,-79.0541,27.3629,-28.6055,-78.5146,-60.5626,55.1746,-49.6198,25.8576,10.8771,30.94,129.3478,164.0187,-6.9919,4.5564,-48.8095,-7.1073,-42.4772
2020-12-31,24.1262,16.9166,35.0492,400.0,-22.8192,20.8158,80.2435,20.2388,30.9672,229.1971,,,,-97.7396,-80.1839,-5065.1394,,,10.8137,65.6627,-60.7015,-88.1824,-55.7318,-64.7327,-36.2559,-28.6055,-78.5146,2.3585,-68.0288,-49.214,29.2099,73.1102,0.4756,20.4733,26.46,-23.2104,-6.8525,-3.0928,-7.7658,-42.4772
2021-03-31,89.4921,24.4085,109.0186,25.7645,-8.8047,-59.8616,14.9246,123.4783,39.1552,228.9973,,,,-97.7396,88.3756,12.2306,,,10.8137,37.2727,1986.3222,54.185,92.9825,-33.4218,6.3507,748.7179,21.9573,2.3585,91.5014,725.0,2.9403,520.0873,3.4874,-87.7683,26.46,898.5714,-28.4257,-93.4659,11.582,301.6095
2021-06-30,29.2058,16.7205,85.1111,29.6762,20.8125,-38.9212,-30.9595,9.1195,73.989,97.1802,,,,-97.7396,88.3756,12.2306,,,63.0068,2.2303,1986.3222,54.185,92.9825,76.9928,-4.8787,748.7179,656.7901,2.3585,91.5014,-52.193,-17.864,80.8511,47.6443,-33.2148,92.0833,-38.6343,-47.6291,-71.8919,-55.4038,-51.7178
2021-09-30,-9.6584,29.817,61.0422,-21.5334,-15.7962,22.4065,-39.4663,49.7301,-0.0763,-53.5535,,,,-97.7396,88.3756,12.2306,,,102.6273,81.8848,742.5319,249.8689,92.9825,185.6631,78.8171,311.0184,656.7901,2.3585,91.5014,61.8868,-8.6655,6.758,-15.3907,-71.6588,-45.5457,20.6294,-1.7202,81.7276,-43.0347,-96.9846
2021-12-31,25.2389,3.2726,54.5964,-21.5334,-11.9125,22.4065,-59.5909,-43.8055,17.1531,-45.5285,,,,-97.7396,197.3786,98.8391,,,48.0744,-6.961,3366.7553,3907.0175,602.1173,139.5161,668.5714,186.1886,656.7901,194.2857,804.5113,-12.8571,-7.4532,-14.0674,13.296,-64.0051,25.5986,-22.0339,13.8404,39.8936,37.2888,-96.9846
2022-03-31,18.1466,17.2967,-13.0711,-16.5957,-6.931,-5.6897,-32.8733,10.3113,-2.5686,-9.1021,,,,-97.7396,-268.0523,98.8391,,,75.0637,8.3736,58.4645,148.7755,116.7045,139.5161,668.5714,619.3353,59.0032,1245.3333,804.5113,-12.8571,-27.1641,-71.4085,41.5126,-64.0051,39.8131,37.9113,-46.2322,39.8936,-8.6095,-51.119
2022-06-30,9.4153,9.2262,-66.5066,-37.8909,-18.5168,-5.6897,-52.4455,-32.5072,1.1094,-18.3467,,,,-97.7396,95.7884,244.16,,,31.5026,-9.8467,133.6086,105.5071,99.1293,-95.087,16.4179,66.552,323.5726,498.7013,3.2282,-28.8991,-11.3296,-0.0547,-51.5506,33.8018,-83.8178,-9.5168,-29.5775,43.6813,47.2161,261.8439
2022-09-30,22.7425,-9.6903,-66.5066,7.9926,14.5537,-5.6897,-26.4965,1.7508,20.6264,25.5023,,,,-97.7396,95.7884,244.16,,,9.8055,-6.5055,111.3177,83.9329,78.6266,48.6826,174.4615,26.7262,67.2074,498.7013,45.9116,17.0163,-10.473,-5.6884,5.4477,531.7726,-32.4485,-82.6087,-7.3512,7.6782,12.0767,261.8439
2022-12-30,-31.5762,-43.1341,-36.9471,65.5741,87.6986,-5.6897,69.8185,0.0,13.574,82.9715,,,,-97.7396,95.7884,-4805.6478,,,74.5426,2.6801,-9.183,26.4302,-5.8455,-29.8316,-3.2528,13.9211,77.5951,14.5005,235.5777,122.1311,-36.2403,-18.6207,-29.586,147.5386,-29.5052,0.2717,-50.4929,0.6337,-32.9066,19.3002
2023-03-31,-0.0312,-11.0346,94.3796,-39.9781,44.364,-5.6897,17.088,-89.5356,-4.6135,-54.5084,,,,-117.4169,95.7884,-2462.7119,,,74.5426,16.5202,0.4781,-31.6325,31.4106,53.7572,-3.2528,-40.8232,77.5951,78.3944,7.1802,38.9121,25.3701,-18.6207,-39.7989,147.5386,-29.5052,-6.639,116.6667,0.6337,16.1755,239.9408
2023-06-30,16.8206,11.6511,623.8949,45.7455,60.0057,50.641,131.5682,-89.5356,5.4336,0.4272,,,,-117.4169,-16.5353,-2462.7119,,,-6.8295,-39.5683,-75.0465,-76.0332,-84.3424,2268.75,21.1538,-67.317,-79.7034,-45.7236,-71.2864,383.2258,52.4992,13.0578,37.1985,-2.9187,93.2976,-6.4725,53.7143,14.5315,-52.4773,51.7198
2023-09-29,-6.7329,22.1756,623.8949,21.0695,-40.9139,50.641,75.1894,-77.6316,12.8562,367.6108,,,,-117.4169,-16.5353,-2462.7119,,,92.9397,-7.7586,-43.5112,-59.2568,-53.548,2.3629,-66.7601,-51.6026,101.9404,150.0276,-24.0349,-7.3705,25.1258,21.064,36.1936,-2.9187,73.9374,643.3333,24.8111,30.2207,-20.6445,-873.0991
2023-12-29,24.1081,86.1196,546.6935,40.9206,-86.1545,50.641,17.0697,-27.814,-30.6177,1.409,,,,-117.4169,-83.5058,-26.5136,,,-19.9015,1.9032,-37.0333,-6.8106,-41.3649,133.0134,-24.0154,-30.9572,-79.7743,-83.8348,-61.4565,24.3542,49.4417,-18.8671,52.6969,29.1482,132.5177,11.2918,107.7434,25.6927,42.8043,193.0573
2024-03-28,-19.3028,17.5564,462.3733,130.7832,-23.6652,21.7982,13.0973,-27.814,-28.5804,235.6574,,,,61.2753,-83.5058,-26.5136,,,-19.9015,0.6316,-12.2518,-34.2693,-17.4381,10.0,-34.5187,-84.1022,-55.2154,-73.6944,-61.4565,24.3542,5.0431,-18.8671,-70.0925,29.1482,132.5177,13.8889,-2.972,-40.7767,7.0828,-55.918
2024-06-28,9.9642,17.6275,123.0071,-12.0782,-37.6082,-10.0649,-18.8215,-27.814,-5.8969,13.356,,,,66.5095,-82.1418,-26.5136,,,11.841,46.9697,7.4801,-8.3071,109.4522,-14.4239,61.2434,-56.25,94.6869,-21.3531,328.2178,-4.9399,7.8793,-23.414,-14.1988,-28.5161,168.6546,-21.2803,62.2677,44.0735,39.1388,17.0103
2024-09-30,22.9895,-6.818,138.3558,-9.47,53.9562,-10.0649,-6.4865,-5.8824,10.2132,-37.0292,,,,66.5095,-47.9436,-26.5136,,,11.841,-14.0854,3.3143,12.38,-1.8276,63.9736,64.7555,32.3841,-70.2814,-77.2116,-57.7049,12.6882,-16.8384,-23.414,-18.1164,-28.5161,-36.3301,10.8744,4.2381,4.0417,104.6954,18.0639
2024-12-31,-28.0191,-28.855,38.2625,-184.5251,218.3386,-28.8127,-3.2669,3.866,85.3548,57.5868,,,,66.5095,-47.9436,-26.5136,,,-16.7113,34.8986,-27.663,-46.03,-52.1008,-26.6474,-11.6308,37.4631,-25.1788,136.379,-55.527,1.8793,-8.9423,73.0621,34.8993,-40.2783,-44.7245,-14.4481,15.5485,-39.0782,2.4961,-60.5604
