date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2020-03-31,62.094,44.1965,29.1014,56.7024,29.744,30.2548,49.4257,60.8626,31.7927,117.1466,12.2058,9.3259,7.4246,9.051,8.5344,10.3862,13.2797,10.6352,25.199,13.1495,6.097,2.5915,11.2725,-69.4255,10.1961,-18.0084,2.1419,-22.7089,1.6451,-27.989,9.5668,55.8159,52.3295,22.0294,24.7965,14.3606,294.9254,798.234,29.3089,62.3879
2020-06-30,69.2482,40.1398,27.9423,59.8659,31.3718,30.1023,41.2504,62.2691,35.5529,62.5841,9.9412,7.7087,1.4747,6.9651,6.1029,11.6065,10.6719,14.9814,17.9146,13.7412,3.8594,-5.9901,7.1259,-91.2887,1.7137,-75.0797,5.2,-26.5307,-5.2346,-55.1269,27.9334,51.5295,51.8096,24.5748,23.7152,13.1987,294.9254,798.234,28.8652,11.7707
2020-09-30,73.6856,41.3993,28.8157,73.4064,28.8289,29.4666,40.3626,57.2155,35.1798,94.6295,9.9791,7.3492,0.801,5.9577,7.7372,12.1234,9.824,15.1322,14.6211,14.137,1.8077,-7.9885,-3.6676,-58.9,-1.4812,-89.8798,-0.0099,-34.4112,-12.1178,-58.3874,29.0823,44.657,50.9996,25.793,23.8733,11.6542,294.9254,798.234,29.0572,-1.1402
2020-12-31,82.0905,42.697,29.7763,88.4157,27.1359,26.3382,26.9817,61.5453,44.2128,113.1422,11.3352,6.7261,0.9282,5.5627,10.8858,12.6842,9.981,14.2371,13.1842,14.331,-12.867,-4.0181,-8.3326,-58.7089,-2.9811,-98.5694,-6.9993,-35.16,-18.1164,-45.3565,29.7031,40.4754,50.4249,17.3657,28.1501,12.97,626.7442,798.234,29.6034,-17.0713
2021-03-31,103.4003,44.9909,33.4264,110.9142,26.9203,23.8203,25.9496,68.6592,46.3621,153.2525,16.1674,8.3441,3.505,8.5469,17.0989,14.6626,12.5647,17.1506,21.5994,15.5718,-11.2667,-5.6305,0.0537,-20.232,0.1989,-91.7096,-1.4955,-3.6515,-10.8511,-29.3,30.9928,37.4783,54.6914,16.715,26.9262,14.332,626.7442,798.234,30.9583,-14.3264
2021-06-30,127.1247,47.0787,40.3811,158.8147,26.7466,22.1927,25.1053,71.2454,45.1381,160.3065,18.8794,10.5556,9.516,11.3705,22.9172,14.9544,15.1464,11.2919,29.6989,15.965,-7.87,2.6839,4.8859,8.2413,9.0093,-51.8848,-7.2804,29.1254,-8.7639,2.7335,30.9639,40.6664,59.0716,12.8979,28.398,16.1087,745.6284,504.798,26.6965,38.6655
2021-09-30,147.4433,49.3031,41.9452,158.8147,28.1902,25.634,21.9449,71.176,44.6971,112.8346,19.4558,11.7271,10.6601,12.1831,24.4152,15.9976,15.8542,11.1058,33.1008,16.4267,-3.4912,7.4018,12.497,13.0735,14.2962,-12.2029,-2.3924,36.4615,-2.6518,7.3155,30.1256,43.2158,55.4658,9.7981,27.9346,16.2991,428.4566,493.4487,25.6703,46.0984
2021-12-31,145.5673,49.0515,44.8362,158.8147,30.0826,22.5224,29.0749,68.7034,34.368,106.7279,18.2874,12.377,12.2929,11.4394,22.9962,15.3147,15.9667,10.0014,35.1321,16.1724,14.1468,11.5418,21.471,13.8947,21.9575,16.5435,4.9905,40.2355,6.8676,24.9337,31.4195,46.2008,51.6527,16.6563,30.9996,15.3992,320.4142,303.8526,24.7498,59.3287
2022-03-31,149.2711,48.7215,41.9524,158.8147,29.7897,26.9155,27.3004,67.6756,35.3355,107.5366,16.1275,12.1011,12.0253,9.5168,18.934,14.5885,15.3798,10.6644,33.2935,16.8467,15.8129,14.7476,27.835,15.0018,20.6941,55.2633,13.8605,47.5156,12.7959,25.4369,31.8477,45.6062,63.2368,16.7454,31.44,15.1857,701.2007,280.2558,24.6086,73.601
2022-06-30,162.8163,47.1513,34.406,158.8147,29.1482,20.4962,27.0217,67.657,35.1259,106.1796,14.6772,10.7624,10.166,8.5408,15.7214,13.5868,14.5768,11.6564,30.6762,15.9651,23.1923,20.2604,33.6798,18.0149,26.4302,79.002,36.608,29.6449,25.5463,22.8207,31.912,42.299,54.5669,17.5461,30.9794,14.0335,615.1899,319.7851,27.0557,92.5857
2022-09-30,175.4593,42.8753,26.3894,158.8147,27.7247,14.0031,5.9616,66.6667,33.4387,92.5223,13.8022,10.5776,9.3514,7.9317,13.0659,12.6241,14.1504,12.2345,31.1789,15.0367,29.9173,23.2001,38.7536,19.4823,32.7399,86.3159,47.7963,43.8553,44.8892,26.1615,32.4545,44.1268,55.7491,11.6057,30.5921,11.546,317.8895,304.6968,28.6208,103.7299
2022-12-30,147.943,39.3121,17.9336,158.8147,27.9165,8.1437,8.0304,62.4149,32.9728,78.1077,13.6939,10.6149,7.6881,7.5039,10.4653,11.1486,11.948,11.4392,31.5646,13.728,30.6579,23.7742,39.9961,21.0468,33.0458,82.2307,54.8546,53.8417,45.2898,21.4446,32.202,40.5146,53.6876,14.6049,29.4686,9.8528,353.4653,287.5836,29.6146,106.8683
2023-03-31,145.6054,38.601,18.8552,158.8147,27.7405,-2.84,9.0223,56.1654,33.8587,63.8406,15.2215,11.0206,8.6207,7.6311,9.4823,10.5049,12.4854,13.9127,29.4326,13.0291,33.5363,23.411,32.6615,23.1273,39.977,49.5362,62.464,64.5091,47.6222,25.4018,31.7279,39.4231,37.3454,15.1359,28.6696,13.985,353.4653,241.9829,27.9518,106.7678
2023-06-30,160.0933,38.8239,40.2126,158.8147,29.986,-0.9118,9.733,50.9457,33.6814,46.9252,17.1083,11.4127,9.8282,6.6834,7.7997,10.235,12.4332,14.1549,29.3444,13.7801,27.4842,19.346,26.4558,22.546,35.8541,31.5377,46.6894,49.0119,40.3404,31.1066,31.6093,42.8822,43.6006,17.8724,27.5634,14.7441,353.4653,252.0338,24.7132,104.4049
2023-09-29,171.9495,39.1072,69.1691,158.8147,31.7751,-1.6302,32.0921,45.3786,33.9713,36.5257,18.1555,11.5947,11.2068,6.6563,6.7315,10.1356,11.8696,14.2446,30.7974,14.2131,21.3218,15.7206,23.1327,22.7088,30.5501,23.6749,44.8807,44.2855,25.8441,31.3994,33.3459,43.851,43.8822,21.478,27.5361,16.6449,353.4653,222.0542,23.4907,111.5625
2023-12-29,154.2694,39.1743,91.455,158.8147,30.6458,1.6318,33.7343,41.1514,35.5131,37.0832,16.8938,9.7888,11.0478,4.2324,7.4528,9.3902,10.978,11.459,31.2765,14.274,18.0117,13.3457,22.5263,22.1946,28.7276,18.9431,35.4059,37.1419,23.3267,30.4285,31.8796,42.8166,50.9032,19.3218,27.372,17.9625,455.4455,202.0619,24.9949,108.4186
2024-03-28,147.2498,38.4878,115.6553,158.8147,27.5167,3.9856,36.4641,36.4737,32.367,37.9695,16.6575,9.0263,10.9029,3.492,8.1728,9.8179,9.8788,10.291,32.3946,15.2847,16.2402,12.6821,21.7881,22.3534,27.2174,16.5762,27.4836,31.7075,19.3247,28.7297,32.0317,41.7612,50.8964,24.6483,31.1981,15.1296,455.4455,184.5923,25.9668,112.9986
2024-06-28,160.5834,37.1333,123.7666,214.1148,22.9819,0.9018,36.4765,31.8755,34.2239,38.4252,17.354,8.6994,11.1092,3.6611,9.9492,10.7331,10.2844,10.8522,34.5074,15.4437,14.6154,11.79,21.9499,22.2586,27.0572,17.8652,22.6775,30.5285,17.2258,28.8022,30.9812,41.0597,51.2725,18.9683,31.6416,14.0124,455.4455,244.3376,25.1593,101.0862
2024-09-30,157.4125,35.604,127.2115,166.4796,20.761,-15.8544,26.9183,29.1454,35.355,42.3864,16.9557,8.1572,10.4597,3.489,10.7176,11.52,10.4044,10.3844,34.227,15.2221,14.3926,10.378,20.3573,21.9038,24.9076,16.3853,14.1765,20.1898,11.286,26.1956,28.9513,39.3959,48.914,23.4848,30.2671,13.5346,455.4455,236.8923,24.5982,89.6386
2024-12-31,136.5205,34.2907,119.1775,132.0009,20.0194,-18.311,24.1738,28.2485,36.3126,42.2724,18.1918,9.4912,11.4406,6.0528,12.614,13.8342,11.8379,11.8217,34.2758,14.668,14.3776,11.2751,16.1823,21.593,22.2942,10.5657,10.8891,16.3183,7.2701,25.1395,31.2641,41.8568,52.419,22.2286,29.9458,16.6872,704.0195,279.978,28.0223,87.4909
