date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2020-06-30,20.2118,22.8394,53.1959,10.1327,12.4614,6.8081,6.9206,18.5313,47.3383,20.7921,,,,2.5212,3.0359,3.2043,,,8.1023,14.3341,7.9458,7.9451,4.7073,7.1259,6.4695,2.2153,5.0708,1.9035,20.2664,12.0743,15.6893,18.0223,14.663,10.0455,19.8624,15.4177,14.6078,10.8849,10.1821,16.669
2020-09-30,25.6589,22.5861,65.7527,10.6528,11.2478,5.9843,6.9349,20.7899,49.1026,17.0379,,,,2.4851,3.1494,3.4289,,,9.7,13.576,7.3478,7.9613,5.855,7.1259,6.066,2.2153,5.3673,1.9035,20.2664,12.0743,17.4189,20.3277,15.2377,11.5813,21.4167,16.4812,14.9542,12.2588,9.8199,22.7737
2020-12-31,26.4174,22.6785,55.8258,11.1594,12.9166,5.8253,8.9215,21.9377,47.2577,18.5558,,,,4.049,3.9525,4.9882,,,12.2617,15.7261,11.4643,12.2118,12.4905,7.1259,10.1875,2.2153,20.9551,1.9035,20.2664,12.0743,16.7399,22.3619,16.2887,12.1075,21.6986,16.0174,16.562,11.3676,9.2334,37.101
2021-03-31,20.5824,22.7885,47.6518,11.71,14.8188,8.1907,9.1503,22.9319,40.6526,14.3249,,,,4.2408,4.0202,5.4895,,,11.1426,14.3598,13.3761,16.4455,11.4716,7.1259,11.6506,2.2153,11.2132,10.6054,20.2664,12.0743,16.1639,20.8432,15.0191,10.8887,20.1794,14.6886,15.0399,12.1656,9.2853,34.8126
2021-06-30,20.7035,24.4141,57.6317,12.6011,14.8307,7.1735,10.4916,20.6905,46.944,13.6074,,,,3.6018,3.9888,6.7049,,,10.7519,15.7368,11.1034,9.4513,8.2659,11.162,7.9644,7.9539,24.0201,10.5961,20.2664,11.6728,16.1562,19.5553,14.7315,10.9087,21.4141,15.8628,15.2833,12.7356,9.9902,18.259
2021-09-30,19.6767,23.9284,52.1161,13.6102,14.3227,6.7545,10.8983,19.1477,43.5779,12.8307,,,,3.4572,3.7011,6.9655,,,10.0445,14.5597,7.6014,7.0527,6.6336,8.9146,6.0867,3.0274,11.2239,6.5139,20.2664,9.366,16.8049,18.0697,14.7482,10.7705,23.4543,14.3134,14.2767,12.5953,9.8179,16.7885
2021-12-31,22.9145,26.9628,64.4902,17.6947,16.2912,6.6893,9.4569,17.5477,41.0866,16.179,,,,3.0797,3.818,6.9374,,,9.466,16.0074,5.9669,6.6297,5.0105,8.5862,5.2881,2.1101,6.7488,5.256,36.6057,7.5486,19.7091,21.7213,17.3038,11.0407,28.6559,16.1386,18.5572,14.4831,11.4084,15.2745
2022-03-31,21.9624,23.5892,60.0944,16.3248,14.1634,6.2279,9.2689,16.1164,32.2048,11.8839,,,,3.0689,3.6834,6.2916,,,10.9245,13.2879,6.86,8.0828,5.315,11.3838,7.4365,3.4793,6.259,5.6944,18.7537,11.8872,18.0902,21.6048,13.7564,11.8101,27.5321,15.7556,17.0734,12.7738,11.5104,14.3476
2022-06-30,17.2397,19.194,39.9031,13.4143,10.8982,5.7737,10.11,12.8684,25.2649,8.555,,,,2.5887,3.496,5.484,,,8.1426,11.775,5.4507,5.9081,3.9975,9.318,5.8187,2.9305,3.4948,2.7978,6.8136,10.0366,16.906,23.3301,14.6235,9.7029,22.5244,15.391,18.5386,13.9711,11.3293,13.9017
2022-09-30,17.1929,17.2139,40.2146,11.6981,10.1659,4.9454,8.7212,12.4935,18.7364,7.2013,,,,2.0861,3.2436,5.2279,,,7.5547,11.4936,4.6353,5.2271,4.0121,8.7077,4.9238,2.762,2.777,2.4121,3.0402,6.9069,14.8668,20.5464,14.1377,11.2691,21.6161,15.2031,16.3214,11.6696,10.8357,11.1952
2022-12-30,16.6741,17.9555,60.9721,11.7781,12.2552,7.0467,10.3335,13.6078,22.734,7.6127,,,,1.8014,3.2102,4.7128,,,7.9341,15.7992,5.2896,6.1681,4.4223,12.0283,5.5917,2.8064,2.7534,2.4046,3.5804,9.7627,18.1167,22.6268,17.4928,12.3174,20.7429,19.798,19.185,13.3328,11.8097,11.3969
2023-03-31,21.2503,21.1681,109.0863,13.2666,13.134,15.6926,9.822,16.07,25.8128,9.8702,,,,1.4306,2.3258,3.8785,,,8.4706,15.1612,5.0242,5.542,4.0255,10.2505,4.3191,2.9233,2.588,2.4568,3.0188,6.9515,17.5011,22.194,21.5638,12.3085,22.2949,18.8205,18.035,12.8363,12.2375,10.8701
2023-06-30,24.8103,24.0872,82.939,16.7278,12.3208,18.7225,10.0631,16.5817,32.0291,11.2151,,,,1.1634,1.8471,3.0728,,,8.113,14.5347,5.5477,5.9889,4.7739,9.6964,4.5983,3.2837,2.5154,2.4489,3.0475,6.2617,17.3322,21.5061,19.223,12.7962,24.3509,17.8185,17.9382,15.4468,11.4698,9.8685
2023-09-29,21.4404,20.9917,47.9349,14.4201,12.2439,21.9537,10.2497,15.7866,32.1868,12.9313,,,,0.8759,1.5736,2.5061,,,6.2565,13.4688,6.8416,7.1261,6.0678,11.0362,5.5075,4.0164,2.9972,3.2485,5.1223,7.3383,15.9452,19.7218,16.6799,11.6866,24.606,14.9584,16.0809,13.01,9.8828,8.5795
2023-12-29,23.1339,23.1104,35.1777,13.993,11.6118,21.7967,11.5437,18.0574,36.2418,15.9776,,,,1.0361,1.679,2.6095,,,7.237,16.3792,6.2914,6.4203,5.9363,9.5661,5.3617,3.9124,3.1732,3.4394,5.7948,6.3952,16.2195,20.482,15.6704,10.9214,27.9612,14.6967,14.4892,13.2499,9.9915,9.2744
2024-03-28,20.5607,24.2783,44.9556,16.3556,12.3859,18.113,13.4723,19.7768,33.6072,18.3603,,,,1.2049,1.6812,2.4776,,,8.0775,16.0479,7.6889,6.9373,6.5535,9.7851,5.6553,4.5434,4.8225,5.1117,8.2358,6.902,17.7675,23.6192,15.9908,12.2161,30.4449,11.9364,15.7738,14.8765,10.1231,10.1221
2024-06-28,24.7048,24.5529,49.4759,18.0302,12.7176,13.5889,11.9257,24.0375,35.4677,20.9179,,,,1.158,1.7167,2.4221,,,7.6017,14.8894,7.4154,6.8834,5.671,8.2242,5.4282,4.2996,4.9395,4.4344,7.7876,5.8328,18.3309,24.0789,14.6243,13.417,33.5575,11.9438,16.4939,13.8269,9.1392,8.774
2024-09-30,26.5715,22.3987,40.8659,21.1806,15.7661,54.5588,15.3675,26.4866,31.1816,16.1151,,,,1.1211,1.809,2.505,,,8.6501,16.9824,7.6137,6.6815,5.3411,7.1653,5.4104,3.5592,5.7476,5.1644,10.0971,5.1447,19.1911,29.1583,15.175,15.6814,34.1557,13.7654,17.4515,13.2083,10.806,9.4531
2024-12-31,27.7433,21.063,39.3981,20.2963,16.9474,46.0936,15.5411,24.2687,26.111,13.7993,,,,1.2062,2.002,2.9299,,,9.2607,17.8949,7.339,7.2614,5.2277,6.5428,5.7073,4.0202,6.0815,4.8352,11.4957,4.895,17.4992,24.2408,13.0278,17.1659,34.5285,10.4855,15.2798,12.911,8.6396,9.1346
