date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2021-12-31,40.3387,15.764,27.6958,49.0221,6.7725,2.1973,6.3508,13.0613,18.2033,18.1531,1.798,1.4647,1.1179,0.6549,1.2861,1.7807,1.7237,1.5258,5.6139,3.6844,1.5387,1.6284,2.0701,2.8006,2.344,2.6221,1.6676,1.4138,1.6569,3.0525,8.9601,11.1345,14.9748,4.7985,13.6347,3.2643,117.7786,89.1397,4.2673,32.6237
2022-03-31,41.9888,14.1605,25.959,49.0221,5.7264,1.9649,6.1388,12.095,15.6118,12.8649,1.5821,1.3877,1.1593,0.5802,1.0844,1.6131,1.7876,1.733,6.3077,3.0928,2.0563,2.188,2.628,3.8034,3.2418,3.5111,2.2017,1.9438,1.9052,4.8626,8.2141,10.8079,12.7268,5.3219,13.1456,3.0848,197.9475,58.8722,4.1559,31.4306
2022-06-30,37.8708,11.5105,15.8194,49.0221,4.4063,1.5176,6.5698,9.9766,12.3285,8.931,1.3037,1.0423,0.9481,0.4948,0.9478,1.3965,1.6445,1.5569,4.4805,2.479,2.0131,1.8456,2.2774,3.0974,2.9008,3.1562,1.9968,1.6032,1.6247,3.9893,7.5517,11.83,12.4054,4.2664,10.6338,3.0972,397.8952,76.9421,4.2862,31.1715
2022-09-30,43.4832,10.0062,14.033,49.0221,4.0753,1.0648,5.3506,9.7091,8.9417,7.0311,1.2012,1.0081,0.9825,0.4495,0.9152,1.4507,1.4797,1.5304,4.2096,2.228,1.932,1.7507,2.5983,2.9598,2.7512,2.9434,1.8799,1.7711,1.3513,2.9333,6.9188,10.6218,11.8636,4.8485,10.1086,2.8142,94.3309,54.4939,4.3055,32.1274
2022-12-30,36.2861,9.752,16.3061,49.0221,4.7038,1.0781,5.8175,10.2689,11.0652,6.5403,1.4852,1.0819,0.9893,0.4809,1.08,1.5587,1.5264,1.4051,4.4425,2.8116,2.3084,2.1582,3.0085,4.2925,3.0719,2.8221,2.0037,1.9066,1.6439,4.4657,8.1962,11.421,14.5063,4.9788,9.4366,3.3864,164.1061,56.9138,4.8896,26.9981
2023-03-31,41.7129,11.0132,28.0149,49.0221,5.0365,1.3896,5.5096,11.0803,12.4514,7.2152,1.3813,0.9055,0.874,0.4854,1.0195,1.5927,1.2023,1.213,4.7152,2.6597,2.2314,1.9383,2.5124,3.8725,2.6345,2.7251,2.0206,2.1586,1.5379,3.3915,7.9078,10.6388,14.7406,5.4862,9.6686,3.3647,156.7328,48.7469,4.9133,24.8272
2023-06-30,50.357,12.2726,37.9781,301.1101,4.7432,1.3864,5.4908,10.2546,15.0276,6.4214,1.4824,0.8951,0.9785,0.4704,1.0086,1.5459,1.1012,1.1912,4.8014,2.702,2.1569,1.8557,2.6103,3.751,2.5376,2.6222,1.6023,1.8365,1.4205,3.4079,7.8251,10.01,14.4217,5.3186,10.1248,3.4653,156.7328,65.7632,4.3056,18.6592
2023-09-29,42.8399,10.6307,32.2467,122.4113,4.8147,1.4721,5.5505,8.6814,14.7385,5.7329,1.4459,0.8387,0.9261,0.4143,0.9963,1.4827,1.1169,1.1585,3.9804,2.4928,2.3333,1.9261,2.9794,4.2794,2.6626,3.0271,1.8574,2.2588,1.7151,3.9615,7.3329,9.195,12.3886,5.4205,9.9833,3.3098,156.7328,45.8958,3.624,15.6659
2023-12-29,40.1695,11.7294,28.3918,74.9409,4.4238,2.0121,6.6414,9.1702,16.4338,7.0126,1.6285,1.0098,1.0702,0.5211,1.1802,1.6802,1.3966,1.3738,4.8276,3.0638,1.9386,1.7289,2.7709,3.6793,2.5011,2.6589,1.6446,2.2372,1.874,3.4221,7.2248,9.7865,12.612,5.0469,11.2034,3.4474,107.7395,43.5163,3.9513,15.3225
2024-03-28,35.449,12.3531,45.4703,61.3642,4.3958,1.7743,7.5412,9.3347,14.7855,7.7354,1.8752,1.125,1.2562,0.6383,1.2608,1.6934,1.4369,1.2529,5.6915,3.122,2.2331,1.8138,3.0179,3.7772,2.5653,2.6318,2.142,3.1207,2.3296,3.6205,7.774,9.9725,12.6339,5.9576,15.653,3.3031,321.2205,40.715,4.1855,19.2783
2024-06-28,48.0619,12.3758,52.1758,44.6928,4.188,1.1493,6.6308,10.3175,16.8051,9.0103,1.8173,1.1566,1.2937,0.6365,1.3401,1.7111,1.2542,1.3322,5.581,2.9094,1.9056,1.7966,2.6701,3.1795,2.5078,2.4016,1.887,2.7742,2.0061,2.9828,7.8768,10.6087,11.6535,6.4443,17.3103,3.1602,644.6353,40.0804,3.7639,18.8745
2024-09-30,61.8474,11.1208,45.1638,43.6555,4.6712,1.0156,8.3614,10.9099,15.8413,7.2035,1.8312,1.1218,1.1531,0.6143,1.4411,1.7896,1.377,1.484,6.4269,3.4116,1.9181,1.6943,2.4291,2.7539,2.3474,1.8325,1.6389,2.7965,1.8901,2.4773,7.9902,11.6795,12.0022,7.3631,16.6303,3.5366,194.9745,36.194,4.4251,17.3688
2024-12-31,56.4202,10.3532,41.4363,33.8953,5.1711,0.8745,7.4572,10.106,13.9031,6.3208,2.0653,1.2352,1.4462,0.6927,1.6358,2.1316,1.4472,1.5687,6.8843,3.3443,1.7757,1.6822,1.9527,2.5418,2.3271,1.8368,1.5747,2.4842,1.6976,2.2464,7.803,10.7758,11.564,7.9655,16.6362,2.9227,348.0037,49.577,3.8273,18.5823
