date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2021-03-31,53.6261,19.0885,83.7987,2.9502,6.843,-0.7817,-24.9502,28.8375,26.3345,52.1281,1.9389,-10.159,-6.4452,-17.7534,58.2594,35.2339,-13.8383,-13.3333,-14.5112,18.5445,4.3857,4.6154,59.5648,-29.9396,12.7707,-19.9607,-5.8637,2.2834,3.5875,-31.487,5.1993,4.8715,6.7646,2.7395,14.5808,7.9171,6.0288,-5.3104,8.1262,-13.6809
2021-06-30,36.4396,21.3473,68.3135,7.5383,7.9974,-0.4917,-21.5472,41.4017,22.6023,64.7251,-9.9111,-5.8206,4.731,-15.1966,8.5343,4.7718,-4.5339,8.6966,28.5749,32.1272,104.3034,126.7801,247.6173,5.1904,132.8664,103.4836,166.8847,142.8454,147.4297,15.9887,7.0516,41.6643,20.5205,2.4001,21.4968,12.3668,9.3149,2.3851,-9.9423,81.9971
2021-09-30,28.8448,21.9707,50.2962,3.854,8.1398,4.6855,-24.5387,21.64,22.0155,11.862,0.3393,10.6716,-4.7667,-3.5631,20.0491,22.3741,-2.9117,18.8464,22.1063,15.5871,58.2653,77.3222,158.2307,11.202,91.2558,65.3359,86.7291,85.6675,89.8613,29.7479,5.28,16.0656,11.5969,4.3182,17.4063,7.7569,6.2846,6.9827,4.0307,39.7301
2021-12-31,11.2223,20.0854,52.7683,5.7143,6.3545,2.753,6.4533,18.5476,20.035,29.9939,0.1567,8.9032,10.318,-0.1941,4.1341,6.263,-2.3221,20.1835,27.6768,14.0241,77.7625,84.6033,175.3597,12.5271,95.5937,90.2163,116.231,96.617,98.6958,32.1285,6.118,9.9059,12.4382,0.5208,16.5594,4.9329,1.827,2.6675,6.4542,41.1907
2022-03-31,8.5886,18.3523,46.4052,4.2439,0.2499,-6.7097,7.6591,14.3623,9.1421,40.6931,-3.8843,2.2107,-5.4729,-1.0555,-25.7211,-5.537,1.6078,10.2641,27.9015,6.844,52.443,68.3421,80.7653,14.149,60.5648,57.7366,85.2446,67.5752,67.2863,24.1379,7.0241,16.3082,9.3117,2.3563,15.9374,7.2672,1.2661,7.4215,0.3916,42.9406
2022-06-30,1.8727,12.3787,3.0275,5.4601,-0.1828,-21.9551,9.2629,13.7991,14.3677,35.6824,7.5427,11.4898,-13.0653,18.0667,-10.2827,-4.2632,6.199,11.6775,30.9418,-6.0996,68.7291,81.0006,121.442,20.2165,52.0824,79.1876,86.1071,81.6478,79.9015,36.8762,3.0033,11.8077,5.2454,8.3737,16.1649,9.5152,5.2582,7.2215,8.1263,17.4777
2022-09-30,8.1406,10.6031,-16.5001,17.6501,5.6744,-20.0813,6.4599,12.8796,12.6557,22.0651,31.4427,26.4495,11.1493,33.2784,21.9049,10.2121,17.9449,16.7419,27.7437,-14.6337,48.1556,49.248,85.5289,27.8775,36.6566,38.2509,50.5894,41.6633,48.646,38.7824,1.3472,10.1673,8.8266,8.7444,15.0235,8.0897,0.9289,0.8583,3.9142,16.2263
2022-12-30,-5.479,1.9699,-20.8295,18.4846,6.8553,-31.5959,-0.018,-3.3526,10.0973,-11.6021,54.5526,50.5172,12.3371,60.0126,51.0755,32.4397,36.1352,37.1756,23.6874,-15.0607,14.5858,18.8875,22.7381,26.5542,7.8074,3.8671,16.2744,12.6698,23.5401,30.512,-0.8591,6.9844,10.884,7.3114,8.0893,13.5414,5.1329,-0.0201,3.9152,13.9321
2023-03-31,-2.5103,7.0847,-13.2239,17.9302,13.5255,-36.1685,0.3874,-10.7238,9.221,-16.9205,68.9558,64.8269,43.1346,74.6669,77.2664,51.2373,62.8999,59.8709,30.3417,-9.7042,-4.6618,-6.6368,-16.6141,29.7551,-15.5199,-13.4627,-5.4564,-8.3925,-4.9283,32.5163,3.5447,4.6611,10.1605,7.5808,6.4773,18.0577,8.4337,1.9627,12.9625,11.6763
2023-06-30,-1.4007,8.337,101.4767,16.8666,16.0357,-15.482,-0.3862,-13.066,9.8039,-22.7231,78.6931,72.0647,53.2775,63.8474,73.8669,62.4602,60.8662,44.538,20.8906,-1.392,-27.3851,-27.7734,-41.6332,19.5777,-17.0698,-37.2237,-33.1752,-32.4417,-27.7642,14.2688,5.319,5.713,10.3684,5.7393,2.0002,16.9508,7.5379,1.4023,2.8377,4.0668
2023-09-29,-0.7188,12.7589,205.5134,8.8073,7.5998,-7.6933,4.5722,-13.528,10.309,-24.2629,51.2019,46.2942,35.8938,59.0937,54.3502,48.4044,46.1442,29.1976,19.6976,4.8945,-16.8451,-18.2434,-32.1848,11.1408,-9.2557,-23.77,-13.6096,-10.6362,-11.8163,8.3442,6.1081,8.0448,6.7453,5.2293,9.4991,16.3081,10.3255,1.5634,3.966,2.5808
2023-12-29,2.0665,17.5801,265.2785,5.4257,-5.8932,9.7137,4.14,-12.6981,11.558,4.9878,30.5807,24.9556,25.2193,31.3724,35.9914,27.4387,29.5123,17.6962,15.3676,6.7789,-12.3181,-10.2526,-20.6326,14.1153,-3.0627,-12.7388,-15.1679,-8.9368,-4.9877,2.8126,3.2157,7.1506,-0.5215,5.6935,6.1759,7.119,6.9345,0.1209,-1.5573,3.7323
2024-03-28,-4.3053,17.029,262.1246,7.1141,-12.8268,8.6129,1.4735,-16.3964,11.3212,1.2291,21.3169,21.379,17.6717,16.872,26.709,14.0141,10.4846,9.1702,13.3193,11.4306,-3.8652,-4.6313,-6.5019,12.5517,8.0168,-17.301,-12.8434,-6.1898,4.1139,2.2371,0.6328,2.9144,2.2638,6.0453,5.7468,1.3528,6.1845,-16.7276,-0.5209,2.6692
2024-06-28,4.8657,15.1951,122.4032,3.2522,-10.2677,-0.8958,1.9063,-15.6478,10.2367,11.1466,24.1859,13.9746,12.234,11.6544,18.743,12.7091,5.3453,12.2946,10.0036,7.663,11.3757,4.9941,10.2745,12.8411,12.4748,1.7159,-0.0551,4.3227,8.6606,0.6037,-0.1022,3.266,0.8019,4.7658,9.0721,-1.9278,4.8942,-17.5886,-6.2843,4.1959
2024-09-30,6.0694,16.0447,93.6093,6.8578,-5.6381,-6.1732,1.4642,-8.4069,10.593,18.6884,12.9019,11.99,6.1283,5.2372,10.5058,11.2638,2.529,10.3018,9.3137,14.927,-0.8784,-5.7702,-8.4842,10.2166,-3.2971,0.2096,-14.3943,-14.1995,-10.3801,-1.8436,-0.6127,-0.8282,-0.5714,5.4626,0.9602,1.9382,2.4008,-19.2518,-1.154,4.4013
2024-12-31,3.9515,12.2735,77.9442,8.6392,9.3816,-7.4387,0.9838,-1.7169,11.0539,17.4534,8.201,10.1989,0.167,2.2503,10.5927,8.4008,2.7063,0.922,8.2887,22.5869,-0.7712,-1.2241,-3.3471,3.2703,-6.3354,-5.7446,-13.153,-8.6002,-11.9807,-2.2478,2.0568,6.4061,-0.237,4.1329,7.5295,3.1136,-0.1212,-17.4245,1.9594,4.4746
